Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:64645000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
64645000;2;01/05/1977;;1;1;78,6;44,273;54,025;1;24;1;1;1;;0;78,6;75,057;69,784;68,038;68,038;64,563;64,563;62,835;61,113;59,398;50,922;50,922;49,248;47,582;49,248;50,922;54,291;47,582;50,922;50,922;47,582;47,582;45,923;44,273;44,273;44,273;44,273;44,273;44,273;45,923;47,582;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/06/1977;;1;1;266,386;36,527;92,604;26;14;1;1;1;;0;47,582;47,582;47,582;44,273;44,273;41,745;38,21;38,21;38,21;38,21;38,21;38,21;37,362;36,527;45,923;115,105;132,086;113,238;75,057;78,6;102,122;149,362;170,842;178,745;225,051;266,386;184,703;143,572;124,501;96,623;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64645000;2;01/07/1977;;1;1;186,695;44,273;74,121;26;12;1;1;1;;0;85,75;83,955;66,297;64,563;64,563;59,398;57,689;54,291;50,922;49,248;47,582;44,273;44,273;44,273;44,273;45,923;52,603;50,922;45,923;44,273;45,923;49,248;89,355;122,614;151,299;186,695;157,129;122,614;103,964;85,75;82,165;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/08/1977;;1;1;78,6;38,21;48,437;1;31;1;1;1;;0;78,6;73,294;62,835;57,689;52,603;50,922;50,922;44,273;47,582;47,582;44,273;40,84;41,745;47,582;50,922;50,922;54,291;49,248;47,582;47,582;45,923;45,923;44,273;41,745;41,745;41,745;40,84;39,949;39,949;39,949;38,21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/09/1977;;1;1;100,285;36,527;53,041;18;15;1;1;1;;0;38,21;38,21;38,21;38,21;38,21;38,21;39,073;40,84;39,949;39,949;39,949;39,949;39,949;39,949;36,527;44,273;91,165;100,285;92,979;85,75;83,955;75,057;71,536;64,563;59,398;52,603;47,582;39,073;38,21;59,398;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64645000;2;01/10/1977;;1;1;379,911;44,273;112,365;3;31;1;1;1;;0;200,715;351,583;379,911;253,889;168,874;103,964;83,955;68,038;64,563;64,563;62,835;62,835;62,835;75,057;71,536;61,113;71,536;137,814;196,695;161,031;130,184;105,811;73,294;68,038;68,038;66,297;61,113;57,689;55,987;49,248;44,273;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/11/1977;;1;1;128,286;41,745;91,83;13;1;1;1;1;;0;41,745;64,563;124,501;122,614;122,614;98,451;116,977;103,964;91,165;89,355;89,355;96,623;128,286;124,501;126,392;103,964;89,355;83,955;82,165;82,165;62,835;55,987;61,113;75,057;80,38;69,784;76,826;80,38;98,451;111,375;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64645000;2;01/12/1977;;1;1;351,583;66,297;149,498;4;31;1;1;1;;0;103,964;103,964;122,614;351,583;314,994;272,664;198,704;198,704;227,095;227,095;262,212;220,969;196,695;182,714;135,901;122,614;118,852;103,964;100,285;89,355;103,964;116,977;107,661;98,451;89,355;85,75;85,75;83,955;73,294;68,038;66,297;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/01/1978;;1;1;71,536;36,527;51,64;23;31;1;1;1;;0;61,113;62,835;57,689;54,291;50,922;49,248;50,922;50,922;50,922;50,922;49,248;44,273;41,745;39,949;39,949;39,949;39,949;44,273;62,835;68,038;68,038;68,038;71,536;69,784;64,563;52,603;44,273;39,073;38,21;38,21;36,527;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/02/1978;;1;1;50,922;29,611;36,141;7;24;2;2;2;;0;35,706;33,323;32,555;31,8;36,527;42,665;50,922;45,923;47,582;41,745;37,362;33,323;39,073;37,362;37,362;35,706;35,706;32,555;32,555;39,073;39,949;32,555;32,555;29,611;29,611;29,611;29,611;29,611;;;;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;;;
64645000;2;01/03/1978;;1;1;208,786;26,867;88,157;13;1;2;2;2;;0;26,867;26,867;26,867;26,867;27,535;33,323;37,362;30,328;35,706;34,104;94,799;200,715;208,786;186,695;145,499;109,516;85,75;64,563;50,922;42,665;105,811;200,715;208,786;184,703;145,499;109,516;85,75;64,563;50,922;42,665;38,21;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/04/1978;;1;1;115,105;28,215;38,822;1;30;2;2;2;;0;115,105;85,75;69,784;52,603;45,923;39,949;38,21;38,21;36,527;34,898;33,323;32,555;31,8;31,8;31,058;31,058;31,058;31,058;30,328;30,328;30,328;30,328;29,611;29,611;29,611;28,907;28,907;28,907;28,907;28,215;;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;;;;;2;2;2;2;2;2;2;2;;
64645000;2;01/05/1978;;1;1;149,362;21,372;47,495;22;15;2;2;2;;0;24,312;24,312;23,702;23,702;23,702;23,702;23,702;23,702;23,103;23,103;22,515;21,938;21,938;21,938;21,372;33,323;118,852;109,516;82,165;78,6;105,811;149,362;98,451;69,784;54,291;45,923;39,073;36,527;35,706;34,898;33,323;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/06/1978;;1;1;149,362;30,328;63,304;6;2;1;1;1;;0;31,8;30,328;82,165;78,6;103,964;149,362;98,451;69,784;66,297;145,499;145,499;111,375;83,955;78,6;50,922;47,582;42,665;41,745;39,949;38,21;38,21;38,21;36,527;38,21;38,21;37,362;34,898;34,104;33,323;33,323;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64645000;2;01/07/1978;;1;1;1756,171;30,328;343,267;25;5;1;1;1;;0;32,555;31,8;31,8;31,058;30,328;30,328;30,328;30,328;30,328;30,328;30,328;30,328;30,328;30,328;31,8;64,563;139,73;180,728;253,889;304,336;401,896;639,148;1464,629;1718,111;1756,171;1189,306;678,605;471,043;373,348;293,728;249,742;1;1;1;1;1;1;1;1;1;;;1;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/08/1978;;1;1;702,267;100,285;190,404;14;30;1;1;1;;0;272,664;196,695;178,745;161,031;151,299;141,649;135,901;128,286;122,614;116,977;115,105;122,614;477,81;702,267;457,547;304,336;231,191;196,695;172,813;159,078;157,129;157,129;153,239;133,992;122,614;115,105;109,516;103,964;103,964;100,285;100,285;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/09/1978;;1;1;935,344;89,355;242,151;9;3;1;1;1;;0;96,623;92,979;89,355;107,661;194,69;285,277;342,926;650,652;935,344;611,885;424,041;300,087;237,354;214,866;231,191;258,046;237,354;227,095;196,695;182,714;172,813;162,987;149,362;141,649;135,901;126,392;120,731;115,105;111,375;111,375;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64645000;2;01/10/1978;;1;1;109,516;54,291;79,681;1;26;1;1;1;;0;109,516;103,964;96,623;96,623;92,979;89,355;85,75;82,165;78,6;76,826;75,057;71,536;71,536;69,784;68,038;68,038;68,038;66,297;78,6;92,979;107,661;92,979;82,165;69,784;57,689;54,291;61,113;66,297;75,057;78,6;82,165;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/11/1978;;1;1;161,031;50,922;85,152;24;18;1;1;1;;0;82,165;76,826;64,563;69,784;85,75;100,285;103,964;96,623;82,165;71,536;71,536;75,057;75,057;73,294;66,297;59,398;54,291;50,922;50,922;57,689;75,057;113,238;128,286;161,031;145,499;107,661;94,799;91,165;85,75;83,955;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64645000;2;01/12/1978;;1;1;168,874;44,273;85,055;8;24;1;1;1;;0;76,826;64,563;68,038;50,922;54,291;78,6;122,614;168,874;161,031;139,73;115,105;103,964;91,165;82,165;75,057;68,038;71,536;78,6;68,038;62,835;59,398;50,922;47,582;44,273;49,248;91,165;130,184;111,375;102,122;82,165;66,297;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/01/1979;;1;1;159,078;31,8;61,264;6;24;1;1;1;;0;66,297;75,057;78,6;91,165;115,105;159,078;145,499;113,238;94,799;82,165;71,536;62,835;55,987;50,922;47,582;44,273;41,745;39,949;38,21;38,21;36,527;34,898;33,323;31,8;31,8;31,8;31,8;33,323;39,949;41,745;39,949;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/02/1979;;1;1;446,341;30,328;76,873;26;5;2;2;2;;0;39,949;37,362;33,323;31,8;30,328;30,328;30,328;30,328;30,328;30,328;31,8;31,8;37,362;42,665;39,073;36,527;34,898;32,555;34,104;36,527;38,21;39,949;66,297;73,294;340,767;446,341;283,17;182,714;;;;1;1;1;1;1;;;;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;;;;
64645000;2;01/03/1979;;1;1;155,182;34,104;67,094;1;31;1;1;1;;0;155,182;133,992;107,661;92,979;83,955;75,057;68,038;68,038;64,563;62,835;61,113;64,563;89,355;98,451;103,964;91,165;73,294;61,113;55,987;49,248;45,923;42,665;39,949;39,073;38,21;38,21;36,527;34,898;34,898;34,898;34,104;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/04/1979;;1;1;50,922;30,328;35,489;5;16;2;2;2;;0;33,323;33,323;33,323;47,582;50,922;50,922;50,922;45,923;39,949;38,21;35,706;34,898;34,898;33,323;31,058;30,328;30,328;31,8;32,555;30,328;30,328;31,058;31,058;31,8;31,8;31,8;31,8;31,8;31,8;31,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;2;2;1;2;2;2;2;2;2;;
64645000;2;01/05/1979;;1;1;1093,279;31,8;249,488;18;1;1;1;1;;0;31,8;31,8;31,8;36,527;61,113;73,294;36,527;61,113;73,294;107,661;147,429;229,142;283,17;295,845;210,81;524,577;1042,311;1093,279;800,228;533,058;410,735;291,612;220,969;178,745;157,129;147,429;137,814;128,286;124,501;122,614;109,516;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/06/1979;;1;1;102,122;44,273;63,363;1;25;1;1;1;;0;102,122;96,623;87,55;83,955;82,165;78,6;73,294;71,536;71,536;68,038;68,038;64,563;64,563;64,563;61,113;59,398;57,689;57,689;57,689;54,291;50,922;50,922;47,582;45,923;44,273;45,923;47,582;47,582;47,582;47,582;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64645000;2;01/07/1979;;1;1;68,038;41,745;52,424;23;17;1;1;1;;0;44,273;44,273;47,582;50,922;50,922;50,922;50,922;47,582;49,248;50,922;54,291;50,922;50,922;47,582;44,273;42,665;41,745;41,745;41,745;52,603;61,113;64,563;68,038;62,835;55,987;59,398;64,563;61,113;61,113;61,113;49,248;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/08/1979;;1;1;539,456;39,949;145,273;19;4;1;1;1;;0;45,923;42,665;41,745;39,949;50,922;94,799;75,057;62,835;49,248;45,923;41,745;39,949;39,949;42,665;68,038;258,046;264,298;308,594;539,456;477,81;364,621;278,961;200,715;162,987;139,73;130,184;132,086;133,992;122,614;109,516;98,451;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/09/1979;;1;1;1962,484;92,979;455,129;14;1;1;1;1;;0;92,979;107,661;122,614;133,992;133,992;137,814;126,392;111,375;100,285;100,285;535,187;992,349;822,991;1962,484;1673,576;767,814;511,834;453,06;375,534;325,7;283,17;283,17;678,605;777,729;537,32;435,172;321,412;266,386;233,243;249,742;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64645000;2;01/10/1979;;1;1;1168,659;130,184;351,633;9;25;1;1;1;;0;310,725;395,283;408,523;489,117;373,348;321,412;421,82;903,395;1168,659;723,849;471,043;349,416;293,728;266,386;260,128;229,142;210,81;188,689;174,788;162,987;157,129;147,429;139,73;133,992;130,184;147,429;218,932;245,603;268,477;410,735;777,729;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/11/1979;;1;1;956,896;157,129;368,816;1;30;1;1;1;;0;956,896;664,568;541,595;424,041;314,994;251,814;218,932;351,583;807,786;662,24;692,762;648,344;505,005;419,599;327,847;274,761;231,191;237,354;293,728;272,664;233,243;206,764;192,687;178,745;194,69;216,898;225,051;192,687;168,874;157,129;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64645000;2;01/12/1979;;1;1;312,858;100,285;184,652;6;30;1;1;1;;0;155,182;162,987;168,874;241,473;295,845;312,858;291,612;253,889;262,212;200,715;168,874;170,842;166,908;155,182;174,788;196,695;291,612;245,603;200,715;186,695;172,813;172,813;157,129;139,73;128,286;120,731;115,105;109,516;103,964;100,285;100,285;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/01/1980;;1;1;639,148;73,294;173,033;26;6;1;1;1;;0;100,285;94,799;87,55;83,955;78,6;73,294;96,623;128,286;176,765;157,129;147,429;124,501;109,516;96,623;89,355;83,955;76,826;89,355;151,299;113,238;116,977;118,852;96,623;103,964;377,722;639,148;569,724;435,172;304,336;239,412;202,729;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/02/1980;;1;1;204,745;71,536;120,334;29;24;1;1;1;;0;178,745;190,687;143,572;132,086;122,614;113,238;107,661;103,964;102,122;103,964;116,977;149,362;137,814;132,086;124,501;111,375;96,623;92,979;89,355;85,75;80,38;75,057;73,294;71,536;87,55;105,811;157,129;198,704;204,745;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
64645000;2;01/03/1980;;1;1;308,594;78,6;156,71;2;31;1;1;1;;0;264,298;308,594;266,386;208,786;178,745;168,874;159,078;145,499;137,814;135,901;133,992;149,362;147,429;186,695;200,715;216,898;212,837;204,745;176,765;151,299;133,992;124,501;113,238;105,811;102,122;96,623;91,165;87,55;85,75;83,955;78,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/04/1980;;1;1;332,146;64,563;111,173;16;11;1;1;1;;0;78,6;75,057;75,057;69,784;69,784;82,165;80,38;78,6;73,294;68,038;64,563;68,038;137,814;227,095;300,087;332,146;229,142;178,745;130,184;116,977;102,122;94,799;89,355;85,75;80,38;75,057;71,536;68,038;68,038;64,563;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64645000;2;01/05/1980;;1;1;498,187;45,923;126,236;22;10;1;1;1;;0;64,563;64,563;64,563;61,113;61,113;57,689;57,689;54,291;50,922;45,923;73,294;92,979;85,75;80,38;66,297;66,297;61,113;61,113;64,563;105,811;281,065;498,187;446,341;302,211;223,009;174,788;155,182;135,901;126,392;116,977;113,238;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/06/1980;;1;1;437,403;59,398;112,048;27;24;1;1;1;;0;103,964;100,285;100,285;94,799;87,55;85,75;82,165;80,38;75,057;75,057;71,536;71,536;73,294;82,165;94,799;87,55;82,165;71,536;73,294;66,297;64,563;62,835;61,113;59,398;94,799;262,212;437,403;293,728;208,786;157,129;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64645000;2;01/07/1980;;1;1;733,526;109,516;224,961;11;29;1;1;1;;0;137,814;188,689;332,146;323,555;287,387;237,354;198,704;161,031;153,239;278,961;733,526;563,181;406,312;334,298;278,961;231,191;196,695;178,745;161,031;153,239;141,649;133,992;126,392;122,614;116,977;111,375;111,375;115,105;109,516;111,375;237,354;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/08/1980;;1;1;652,963;116,977;229,324;27;21;1;1;1;;0;334,298;239,412;174,788;149,362;133,992;141,649;161,031;172,813;243,537;312,858;262,212;208,786;180,728;162,987;151,299;141,649;133,992;124,501;120,731;118,852;116,977;116,977;130,184;151,299;233,243;466,538;652,963;545,884;435,172;336,453;253,889;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/09/1980;;1;1;1264,256;184,703;460,039;22;8;1;1;1;;0;214,866;200,715;220,969;266,386;283,17;247,671;204,745;184,703;334,298;1033,914;787,696;535,187;408,523;321,412;276,86;258,046;241,473;218,932;202,729;208,786;360,268;1264,256;1192,268;650,652;466,538;362,444;304,336;507,28;1130,71;911,339;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64645000;2;01/10/1980;;1;1;652,963;132,086;257,951;1;28;1;1;1;;0;652,963;516,153;404,103;338,609;293,728;262,212;241,473;287,387;373,348;368,982;342,926;297,965;270,569;262,212;255,967;231,191;202,729;196,695;184,703;186,695;176,765;161,031;161,031;180,728;151,299;141,649;133,992;132,086;149,362;208,786;229,142;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/11/1980;;1;1;200,715;78,6;120,373;1;29;1;1;1;;0;200,715;170,842;155,182;139,73;130,184;124,501;147,429;159,078;161,031;164,946;161,031;137,814;124,501;113,238;103,964;100,285;94,799;87,55;85,75;85,75;82,165;80,38;89,355;120,731;133,992;107,661;94,799;80,38;78,6;94,799;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64645000;2;01/12/1980;;1;1;1503,542;71,536;326,352;23;18;1;1;1;;0;100,285;103,964;122,614;172,813;192,687;174,788;137,814;107,661;92,979;82,165;111,375;111,375;122,614;126,392;115,105;96,623;82,165;71,536;105,811;172,813;623,185;1429,329;1503,542;790,196;550,188;412,949;323,555;314,994;709,431;602,906;453,06;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/01/1981;;1;1;424,041;130,184;265,875;20;31;1;1;1;;0;368,982;302,211;262,212;220,969;214,866;262,212;239,412;253,889;274,761;336,453;360,268;351,583;321,412;274,761;272,664;317,131;251,814;255,967;390,883;424,041;325,7;281,065;231,191;202,729;206,764;229,142;220,969;164,946;151,299;141,649;130,184;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/02/1981;;1;1;424,041;133,992;213,468;7;1;1;1;1;;0;133,992;157,129;161,031;200,715;210,81;338,609;424,041;300,087;260,128;231,191;247,671;274,761;268,477;302,211;253,889;194,69;178,745;176,765;145,499;184,703;192,687;170,842;164,946;176,765;168,874;161,031;153,239;143,572;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64645000;2;01/03/1981;;1;1;135,901;55,987;94,929;1;31;1;1;1;;0;135,901;126,392;118,852;109,516;118,852;122,614;118,852;115,105;113,238;122,614;126,392;116,977;100,285;92,979;85,75;91,165;103,964;100,285;98,451;91,165;83,955;78,6;69,784;68,038;64,563;61,113;57,689;61,113;68,038;64,563;55,987;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/04/1981;;1;1;377,722;38,21;74,65;28;11;1;1;1;;0;54,291;50,922;50,922;47,582;45,923;45,923;44,273;41,745;39,949;39,073;38,21;38,21;38,21;38,21;38,21;68,038;39,073;49,248;39,949;44,273;39,949;38,21;38,21;40,84;40,84;41,745;220,969;377,722;297,965;210,81;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64645000;2;01/05/1981;;1;1;184,703;44,273;79,343;6;26;1;1;1;;0;153,239;124,501;109,516;100,285;141,649;184,703;143,572;115,105;107,661;107,661;82,165;75,057;71,536;69,784;64,563;61,113;61,113;57,689;54,291;52,603;50,922;50,922;50,922;47,582;47,582;44,273;44,273;47,582;47,582;45,923;44,273;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/06/1981;;1;1;111,375;40,84;56,15;26;13;1;1;1;;0;44,273;44,273;45,923;47,582;50,922;50,922;52,603;54,291;50,922;47,582;47,582;41,745;40,84;41,745;42,665;54,291;73,294;68,038;64,563;54,291;50,922;44,273;40,84;42,665;57,689;111,375;92,979;87,55;73,294;64,563;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64645000;2;01/07/1981;;1;1;55,987;30,328;37,042;1;24;1;1;1;;0;55,987;50,922;49,248;42,665;41,745;39,949;38,21;38,21;38,21;36,527;36,527;35,706;34,898;34,898;34,898;34,104;34,104;33,323;34,104;34,898;34,898;35,706;34,898;30,328;33,323;32,555;31,8;33,323;34,898;34,898;32,555;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/08/1981;;1;1;34,898;30,328;32,11;29;16;1;1;1;;0;31,8;31,058;31,8;31,8;32,555;32,555;32,555;31,8;31,058;31,8;33,323;33,323;33,323;33,323;31,8;30,328;31,8;31,8;30,328;30,328;30,328;30,328;30,328;31,8;31,8;31,8;32,555;33,323;34,898;34,898;34,898;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/09/1981;;1;1;41,745;24,933;33,707;30;19;2;2;2;;0;34,898;34,898;34,898;34,898;38,21;40,84;40,84;37,362;35,706;34,898;34,898;34,104;32,555;30,328;27,535;26,21;26,21;26,21;24,933;24,933;24,933;24,933;38,21;38,21;34,898;38,21;39,949;38,21;36,527;41,745;;1;2;2;1;2;2;2;2;2;2;2;2;2;;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;;
64645000;2;01/10/1981;;1;1;537,32;34,898;180,865;27;3;1;1;1;;0;47,582;37,362;34,898;41,745;96,623;168,874;190,687;170,842;132,086;103,964;98,451;94,799;89,355;85,75;115,105;421,82;439,635;243,537;176,765;166,908;161,031;153,239;149,362;137,814;96,623;124,501;537,32;514,113;321,412;253,889;200,715;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/11/1981;;1;1;218,932;68,038;130,694;12;30;1;1;1;;0;184,703;151,299;137,814;157,129;162,987;135,901;126,392;135,901;128,286;151,299;184,703;218,932;180,728;143,572;132,086;137,814;130,184;105,811;116,977;145,499;145,499;132,086;120,731;103,964;85,75;78,6;71,536;75,057;71,536;68,038;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64645000;2;01/12/1981;;1;1;1070,503;120,731;397,856;7;1;1;1;1;;0;120,731;462,04;563,181;386,489;325,7;386,489;1070,503;965,031;611,885;450,819;382,102;329,995;287,387;233,243;233,243;258,046;225,051;190,687;161,031;151,299;178,745;212,837;278,961;373,348;342,926;349,416;965,031;740,819;459,793;345,088;291,612;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/01/1982;;1;1;241,473;57,689;124,258;1;31;1;1;1;;0;241,473;216,898;196,695;186,695;176,765;161,031;149,362;141,649;153,239;170,842;182,714;190,687;157,129;137,814;116,977;109,516;107,661;103,964;98,451;89,355;80,38;80,38;78,6;75,057;71,536;68,038;68,038;64,563;59,398;59,398;57,689;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64645000;2;01/02/1982;;1;1;133,992;54,291;73,605;12;24;1;1;1;;0;57,689;61,113;68,038;64,563;64,563;69,784;75,057;71,536;85,75;87,55;100,285;133,992;115,105;89,355;71,536;68,038;68,038;64,563;68,038;61,113;61,113;57,689;55,987;54,291;73,294;71,536;68,038;73,294;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
