Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:64659000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
64659000;2;01/06/2010;;1;1;59,449;14,6;26,739;6;30;1;1;1;;0;31,778;29,303;26,311;26,311;42,38;59,449;55,564;45,198;38,95;34,326;31,153;29,303;26,9;24,572;23,437;22,321;21,224;20,148;19,618;19,092;18,057;18,057;19,618;21,224;18,572;17,042;16,543;16,049;15,078;14,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/05/2010;;1;1;205,263;28,092;58,154;19;16;1;1;1;;0;94,693;78,499;65,045;54,036;52,524;47,354;42,38;40,996;39,628;38,277;35,625;34,326;33,043;30,531;29,303;28,092;29,303;73,348;205,263;160,561;109,002;83,776;75,051;55,564;48,812;44,488;40,996;36,282;33,043;31,778;31,153;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/04/2010;;1;1;478,732;15,078;72,441;24;22;1;1;1;;0;59,449;48,812;42,38;33,043;33,043;36,942;40,996;36,282;31,778;26,9;25,147;23,437;22,876;21,77;20,148;19,092;18,572;18,057;17,547;17,042;16,049;15,078;96,559;478,732;248,501;150,561;147,279;160,561;151,66;114,925;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/03/2010;;1;1;167,355;21,224;50,295;28;21;1;1;1;;0;83,776;69,984;59,449;51,027;45,913;42,38;34,326;34,973;33,043;30,531;27,494;26,9;24,572;23,437;26,9;34,326;33,043;30,531;24,572;22,321;21,224;24,572;37,607;38,95;41,686;65,045;130,221;167,355;109,981;94,693;68,323;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/02/2010;;1;1;225,241;40,996;118,2;18;4;1;1;1;;0;71,659;59,449;50,285;40,996;48,081;45,913;47,354;66,677;109,981;147,279;156,088;181,244;174,25;159,438;157,202;160,561;207,724;225,241;156,088;130,221;102,234;91;83,776;67,498;149,464;193,12;130,221;96,559;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64659000;2;01/01/2010;;1;1;1124,63;43,781;231,456;14;5;1;1;1;;0;94,693;69,984;55,564;47,354;43,781;72,501;96,559;89,174;83,776;93,765;145,105;197,945;437,778;1124,63;376,565;240,656;452,37;681,521;371,995;261,775;473,748;401,277;291,84;174,25;140,794;121,978;104,152;93,765;113,93;128,142;93,765;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/12/2009;;1;1;328,861;36,942;128,793;13;28;1;1;1;;0;313,004;225,241;212,677;271,213;268,504;243,261;170,79;136,529;111,949;92,84;80,244;117,929;328,861;196,735;138,656;108,025;78,499;58,664;73,348;89,174;73,348;68,323;59,449;54,036;51,027;45,913;39,628;36,942;48,081;83,776;115,924;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/11/2009;;1;1;1811,116;55,564;190,296;29;4;1;1;1;;0;83,776;73,348;65,045;55,564;57,883;55,564;80,244;104,152;145,105;129,18;153,868;193,12;128,142;104,152;67,498;215,169;178,902;124,02;89,174;71,659;106,082;170,79;165,079;128,142;138,656;109,981;89,174;217,671;1811,116;596,615;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/10/2009;;1;1;1294,078;34,326;264,274;20;11;1;1;1;;0;65,045;55,564;52,524;49,546;47,354;44,488;44,488;48,812;41,686;38,277;34,326;38,95;147,279;124,02;589,425;921,439;522,702;485,406;906,739;1294,078;364,422;458,91;395,046;297,432;253,781;212,677;181,244;146,191;125,046;109,981;95,624;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/09/2009;;1;1;704,332;34,326;167,748;24;2;1;1;1;;0;40,31;34,326;40,996;73,348;170,79;517,558;462,192;307,309;278,028;267,154;189,529;142,944;117,929;106,082;92,84;76,768;68,323;63,428;61,825;67,498;60,237;58,664;181,244;704,332;261,775;178,902;134,414;106,082;87,361;80,244;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/08/2009;;1;1;323,062;44,488;114,662;3;31;1;1;1;;0;195,527;165,079;323,062;239,358;169,642;138,656;113,93;104,152;86,46;75,908;68,323;60,237;57,106;53,278;49,546;48,081;46,632;59,449;103,191;171,941;294,631;236,768;138,656;109,981;92,84;79,37;66,677;59,449;54,036;48,081;44,488;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/07/2009;;1;1;1037,654;89,174;262,47;11;22;1;1;1;;0;217,671;215,169;221,444;175,409;132,311;174,25;140,794;117,929;108,025;115,924;1037,654;981,079;280,771;248,501;190,723;136,529;128,142;138,656;140,794;115,924;99,382;89,174;102,234;269,858;240,656;190,723;220,184;442,623;790,25;410,689;263,116;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/06/2009;;1;1;153,868;19,092;41,642;30;9;1;1;1;;0;46,632;39,628;34,973;30,531;26,311;24,572;22,321;20,148;19,092;19,092;22,321;26,9;25,726;24,572;24,572;24,572;30,531;43,078;40,996;34,326;31,778;26,9;24,572;29,303;38,277;42,38;70,819;113,93;136,529;153,868;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/05/2009;;1;1;136,529;6,673;29,009;26;1;1;1;1;;0;6,673;6,673;6,673;7,225;6,946;6,946;6,673;7,225;8,403;9,725;11,853;10,984;10,558;9,725;13,662;23,437;29,303;21,77;17,042;14,6;12,746;11,415;10,558;9,725;21,224;136,529;126,075;109,981;99,382;69,984;55,564;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/04/2009;;1;1;15,078;6,946;10,022;8;29;1;1;1;;0;14,128;13,201;13,201;11,853;11,415;11,415;13,201;15,078;13,201;12,746;12,297;11,415;10,558;9,725;9,03;9,353;9,03;9,03;8,403;8,099;7,801;7,801;7,801;7,51;7,51;7,51;7,225;7,225;6,946;6,946;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/03/2009;;1;1;165,079;15,078;52,17;12;30;1;1;1;;0;104,152;67,498;53,278;36,942;30,531;25,726;22,876;26,9;92,84;115,924;142,944;165,079;129,18;113,93;80,244;60,237;46,632;38,277;32,409;28,092;24,572;21,224;19,092;21,224;19,618;18,057;17,042;16,049;15,561;15,078;16,049;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/02/2009;;1;1;169,642;18,057;65,74;5;2;1;1;1;;0;22,321;18,057;18,057;25,726;169,642;94,693;85,562;99,382;66,677;51,027;50,285;55,564;78,499;63,428;48,081;51,027;106,082;130,221;121,978;91;66,677;51,027;44,488;39,628;34,326;31,153;36,942;89,174;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64659000;2;01/01/2009;;1;1;191,92;13,201;45,13;18;11;1;1;1;;0;14,128;20,148;48,081;55,564;43,781;26,311;22,321;17,042;15,078;14,128;13,201;15,078;18,572;16,049;14,6;20,684;79,37;191,92;158,319;130,221;104,152;76,768;56,333;42,38;34,973;27,494;24,572;25,726;23,437;22,876;25,726;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/12/2008;;1;1;19,092;8,403;13,708;1;31;1;1;1;;0;19,092;18,057;17,042;16,543;16,049;15,561;15,078;14,128;13,201;12,746;14,128;16,049;16,543;16,543;14,6;13,201;14,128;15,078;15,078;14,128;13,201;12,297;12,297;11,415;11,415;10,984;10,558;9,353;9,03;9,03;8,403;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/11/2008;;1;1;200,374;20,148;86,765;4;30;1;1;1;;0;117,929;115,924;167,355;200,374;132,311;121,978;196,735;196,735;142,944;115,924;98,438;188,337;111,949;91;78,499;66,677;57,106;48,812;43,781;39,628;34,326;33,043;31,778;29,915;27,494;25,147;24,572;22,876;21,224;20,148;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/10/2008;;1;1;207,724;13,201;71,668;3;1;1;1;1;;0;13,201;15,561;207,724;99,382;167,355;207,724;165,079;109,002;78,499;63,428;51,027;42,38;39,628;35,625;30,531;28,092;28,092;33,043;57,106;66,677;47,354;38,95;33,043;29,303;31,778;34,326;36,282;36,942;76,768;163,945;153,868;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/09/2008;;1;1;38,95;14,128;24,442;23;30;1;1;1;;0;38,277;34,326;33,043;31,778;29,915;28,695;28,092;26,9;25,726;23,437;22,876;22,321;23,437;24,572;25,726;24,002;20,148;18,572;17,042;18,057;19,092;24,572;38,95;27,494;22,321;19,618;17,547;16,543;16,049;14,128;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/08/2008;;1;1;790,25;28,092;212,401;15;1;1;1;1;;0;28,092;35,625;75,908;151,66;130,221;98,438;126,075;356,905;502,236;560,981;365,932;132,311;253,781;673,978;790,25;662,719;334,696;236,768;169,642;136,529;115,924;100,329;88,266;81,122;71,659;63,428;56,333;51,774;47,354;44,488;40,996;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/07/2008;;1;1;230,338;12,297;42,022;27;23;1;1;1;;0;92,84;81,122;57,883;48,081;40,996;34,326;30,531;27,494;24,572;22,876;21,224;20,148;18,057;17,547;17,042;16,543;15,561;15,078;14,6;14,128;13,662;13,201;12,297;14,6;27,494;127,107;230,338;115,924;47,354;38,277;31,778;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/06/2008;;1;1;118,937;21,77;46,996;15;12;1;1;1;;0;33,043;29,915;28,092;27,494;31,778;39,628;35,625;30,531;26,9;23,437;22,321;21,77;24,572;70,819;118,937;99,382;82,003;71,659;51,027;43,781;39,628;34,973;30,531;28,092;30,531;49,546;50,285;55,564;69,984;108,025;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/05/2008;;1;1;167,355;10,984;35,931;4;28;1;1;1;;0;38,277;44,488;134,414;167,355;106,082;69,984;55,564;43,781;34,973;30,531;27,494;24,572;22,321;20,148;18,057;17,547;17,042;16,543;16,049;15,078;14,128;13,662;13,201;12,746;12,297;11,853;11,415;10,984;18,057;38,277;36,942;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/04/2008;;1;1;124,02;5,401;26,849;15;11;1;1;1;;0;7,225;6,146;6,406;6,673;6,406;7,225;6,406;6,146;5,643;5,643;5,401;5,401;6,146;16,049;124,02;107,052;66,677;57,883;48,812;40,996;34,326;31,778;36,942;33,043;28,092;23,437;19,092;17,042;17,042;22,321;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/03/2008;;1;1;48,081;7,225;15,736;14;29;1;1;1;;0;12,297;19,092;23,437;21,224;16,049;12,746;11,415;10,558;9,725;9,03;9,725;18,057;42,38;48,081;35,625;25,726;22,321;14,6;12,297;10,558;9,353;10,139;11,853;9,725;9,353;9,03;9,03;8,403;7,225;9,725;9,03;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/02/2008;;1;1;36,942;8,713;15,183;1;29;1;1;1;;0;36,942;33,043;25,726;18,057;18,057;15,561;12,746;11,853;11,415;10,984;13,201;18,057;21,224;20,148;16,049;14,128;12,297;10,984;10,558;10,558;11,415;13,662;13,201;11,853;10,558;10,558;9,725;9,03;8,713;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
64659000;2;01/01/2008;;1;1;110,964;15,561;36,326;21;17;1;1;1;;0;18,572;19,092;29,303;51,027;66,677;87,361;61,825;42,38;31,778;26,311;21,77;20,148;18,572;18,057;19,618;17,042;15,561;19,618;36,942;89,174;110,964;68,323;46,632;35,625;26,311;21,224;18,057;17,042;17,547;21,77;31,778;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/12/2007;;1;1;61,029;15,078;26,33;7;5;1;1;1;;0;17,547;17,042;16,049;15,561;15,078;20,148;61,029;61,029;44,488;35,625;31,778;33,682;34,326;30,531;26,9;23,437;20,684;18,572;17,042;15,078;16,049;18,057;20,148;22,321;26,9;28,695;28,092;26,311;29,303;24,572;20,148;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/11/2007;;1;1;450,74;4,492;83,759;11;1;1;1;1;;0;4,492;5,401;5,643;4,71;6,673;17,042;13,201;10,139;20,148;328,861;450,74;368,959;140,794;91;142,944;200,374;140,794;91;77,632;66,677;57,106;46,632;36,942;33,043;28,092;25,147;28,092;26,9;23,437;20,148;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/10/2007;;1;1;7,801;4,71;5,969;19;11;1;1;1;;0;6,146;6,673;7,51;6,673;6,146;5,643;5,643;5,401;5,165;5,165;4,71;4,71;5,643;5,892;6,146;6,946;7,225;7,225;7,801;7,225;6,673;6,673;6,146;5,892;5,643;5,643;5,165;5,165;4,935;4,71;4,71;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/09/2007;;1;1;12,297;6,146;7,802;1;19;1;1;1;;0;12,297;11,853;11,415;10,558;9,725;9,353;9,03;8,403;8,403;7,801;7,51;7,225;7,225;6,946;6,673;6,673;6,406;6,406;6,146;6,146;6,406;7,225;7,225;6,946;7,225;6,673;6,673;6,406;6,146;6,946;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/08/2007;;1;1;45,913;10,558;19,104;1;28;1;1;1;;0;45,913;40,996;36,282;33,043;29,915;26,9;24,002;22,321;21,224;20,148;19,092;18,572;18,057;17,042;16,049;15,561;15,078;14,6;14,128;13,201;12,746;12,297;11,853;11,853;11,415;11,415;10,984;10,558;10,558;12,746;13,662;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/07/2007;;1;1;267,154;8,403;64,826;26;14;1;1;1;;0;11,415;10,558;10,558;10,558;10,139;9,725;9,725;9,353;9,03;9,03;8,713;8,713;8,713;8,403;8,403;11,415;22,876;78,499;165,079;121,978;73,348;55,564;96,559;249,817;264,459;267,154;156,088;104,152;82,003;65,045;52,524;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/06/2007;;1;1;38,277;11,415;21,025;1;30;1;1;1;;0;38,277;37,607;38,277;35,625;29,915;28,092;26,9;26,311;24,572;23,437;22,321;21,224;20,684;20,148;19,092;18,057;17,042;16,543;16,049;16,049;15,561;15,078;14,6;14,128;13,201;13,201;12,746;12,297;12,297;11,415;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/05/2007;;1;1;301,65;19,618;68,962;24;7;1;1;1;;0;41,686;35,625;30,531;26,311;22,876;21,224;19,618;23,437;66,677;151,66;89,174;65,045;49,546;42,38;36,282;31,778;28,092;26,311;28,092;38,277;39,628;57,106;291,84;301,65;162,814;108,025;83,776;69,984;57,883;48,812;41,686;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/04/2007;;1;1;147,279;10,558;28,508;27;23;1;1;1;;0;21,224;20,148;20,148;19,618;19,092;19,092;22,321;24,572;24,572;22,321;19,092;17,547;16,049;15,078;14,128;13,662;14,128;13,201;12,297;11,853;11,415;10,984;10,558;10,558;12,297;25,726;147,279;135,47;76,768;54,036;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/03/2007;;1;1;239,358;22,321;63,871;18;10;1;1;1;;0;42,38;39,628;39,628;45,198;42,38;35,625;30,531;26,9;22,876;22,321;30,531;40,996;68,323;119,947;149,464;84,667;119,947;239,358;195,527;118,937;84,667;65,045;52,524;45,198;40,996;36,282;33,043;29,303;26,9;25,147;25,726;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/02/2007;;1;1;128,142;29,303;56,166;1;17;1;1;1;;0;128,142;107,052;85,562;76,768;67,498;58,664;54,036;50,285;45,198;41,686;39,628;46,632;44,488;36,942;33,043;30,531;29,303;31,153;40,996;54,036;65,859;61,825;57,883;45,913;43,078;69,984;71,659;54,798;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64659000;2;01/01/2007;;1;1;1081,943;82,888;232,38;20;17;1;1;1;;0;106,082;98,438;91,919;109,981;204,037;462,192;404,405;278,028;190,723;142,944;116,925;134,414;232,903;184,778;140,794;102,234;82,888;117,929;379,623;1081,943;794,24;320,177;199,158;162,814;156,088;114,925;144,023;167,355;158,319;169,642;153,868;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/12/2006;;1;1;733,222;12,297;158,609;23;6;1;1;1;;0;21,224;19,092;16,049;14,128;13,201;12,297;17,042;73,348;44,488;33,682;29,303;31,153;30,531;24,572;20,148;18,057;16,049;14,6;13,662;15,561;106,082;498,853;733,222;614,727;660,849;539,981;472,091;320,177;212,677;154,977;125,046;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/11/2006;;1;1;89,174;18,572;39,282;8;25;1;1;1;;0;21,224;76,768;85,562;65,859;75,051;65,859;54,798;89,174;80,244;57,106;48,812;40,996;33,682;29,303;25,726;22,876;21,224;20,148;19,618;21,224;34,326;28,092;22,876;20,148;18,572;18,572;20,148;21,224;20,148;19,092;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/10/2006;;1;1;91,919;18,057;41,228;20;31;1;1;1;;0;45,913;45,198;69,984;66,677;57,106;57,106;55,564;45,913;38,95;33,682;29,303;28,092;39,628;39,628;33,682;35,625;42,38;42,38;39,628;91,919;68,323;48,812;38,277;33,043;27,494;24,002;22,321;20,148;20,148;19,092;18,057;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/09/2006;;1;1;217,671;8,403;74,742;25;1;1;1;1;;0;8,403;9,725;132,311;82,003;57,106;33,043;27,494;23,437;19,618;20,684;28,092;29,303;24,572;20,684;18,057;16,049;16,049;169,642;82,003;61,825;212,677;187,148;117,929;207,724;217,671;141,867;96,559;71,659;57,883;51,027;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/08/2006;;1;1;18,057;4,71;7,826;21;13;1;1;1;;0;6,406;6,146;6,146;6,146;6,146;5,892;5,643;5,643;5,401;5,165;5,165;4,935;4,71;4,71;4,71;4,71;4,935;5,165;10,984;16,049;18,057;16,049;12,746;10,558;9,03;8,403;8,403;8,099;9,03;9,03;8,403;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/07/2006;;1;1;40,996;6,146;11,536;12;26;1;1;1;;0;14,128;12,297;11,415;10,558;9,725;9,03;8,403;8,099;7,801;7,801;22,321;40,996;28,695;21,224;17,042;14,128;11,853;10,558;9,03;8,403;7,801;7,801;7,225;6,673;6,673;6,146;6,146;6,673;6,673;6,146;6,146;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/06/2006;;1;1;35,625;6,146;11,306;28;23;1;1;1;;0;6,946;6,673;6,673;6,946;7,225;7,225;7,225;11,415;31,778;19,092;14,128;11,415;9,725;9,03;8,403;7,801;7,51;7,225;6,946;6,673;6,673;6,406;6,146;6,146;6,406;7,225;25,147;35,625;22,321;17,042;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/05/2006;;1;1;14,128;7,225;9,588;1;31;1;1;1;;0;14,128;13,201;12,297;11,853;11,415;11,415;10,558;10,558;10,139;9,725;9,03;9,03;9,03;9,03;8,713;8,403;8,403;8,403;8,403;8,713;9,03;9,725;10,139;9,725;9,03;8,403;8,403;7,801;7,801;7,51;7,225;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/04/2006;;1;1;49,546;14,6;24,431;17;30;1;1;1;;0;30,531;25,726;22,321;20,148;18,572;18,057;17,042;16,049;17,042;22,321;24,572;26,9;24,572;22,321;20,148;40,31;49,546;39,628;33,043;25,147;22,321;23,437;26,311;30,531;25,726;22,321;19,092;18,057;16,543;14,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/03/2006;;1;1;178,902;25,726;54,265;6;19;1;1;1;;0;57,106;48,081;46,632;50,285;59,449;178,902;165,079;108,025;72,501;63,428;75,051;78,499;63,428;46,632;38,95;34,326;29,303;26,9;25,726;25,726;27,494;28,092;47,354;43,781;43,781;40,996;34,973;31,778;29,303;26,311;34,326;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/02/2006;;1;1;264,459;19,092;77,999;24;6;1;1;1;;0;45,198;36,942;29,303;23,437;20,148;19,092;23,437;36,942;31,778;38,277;78,499;66,677;46,632;33,682;28,695;34,326;35,625;55,564;94,693;73,348;78,499;173,094;263,116;264,459;229,06;151,66;98,438;73,348;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64659000;2;01/01/2006;;1;1;100,329;10,139;37,558;29;18;1;1;1;;0;16,049;43,078;44,488;34,326;28,695;54,036;51,027;35,625;26,311;21,224;18,572;16,543;15,078;13,662;12,297;11,415;10,558;10,139;10,984;14,128;36,282;25,147;21,224;52,524;91;66,677;66,677;90,086;100,329;66,677;59,449;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/12/2005;;1;1;183,598;12,297;38,78;1;31;1;1;1;;0;183,598;162,814;94,693;69,151;60,237;61,029;55,564;45,913;38,277;35,625;32,409;25,726;24,572;19,618;19,092;19,092;18,057;19,092;19,618;23,437;20,684;18,572;19,092;18,057;17,042;15,078;14,128;13,662;13,201;12,746;12,297;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/11/2005;;1;1;340,569;29,915;79,12;1;30;1;1;1;;0;340,569;240,656;174,25;147,279;113,93;97,496;98,438;108,025;89,174;75,051;69,984;62,624;55,564;51,027;48,081;45,198;40,996;39,628;45,198;47,354;45,198;38,277;35,625;34,326;39,628;51,027;41,686;35,625;31,778;29,915;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64659000;2;01/10/2005;;1;1;2109,302;62,624;362,064;6;1;1;1;1;;0;62,624;119,947;355,409;243,261;424,953;2109,302;620,198;358,404;328,861;314,434;239,358;303,061;278,028;204,037;253,781;195,527;346,477;539,981;359,905;245,876;215,169;197,945;226,511;162,814;156,088;188,337;325,957;350,933;349,445;492,113;655,252;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64659000;2;01/09/2005;;1;1;328,861;12,297;97,724;16;1;1;1;1;;0;12,297;36,942;83,776;66,677;73,348;98,438;71,659;54,798;40,996;34,326;33,043;62,624;230,338;184,778;286,286;328,861;197,945;113,93;90,086;83,776;78,499;64,234;53,278;53,278;55,564;76,768;112,938;100,329;80,244;71,659;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
